subject,relation,object,new_topic,old_index
TAIWAN TRADE SURPLUS,WIDENS IN,FIRST QUARTER Taiwan 's trade surplus,0,8698
JANUARY Industrial production,is in,European Community,0,8699
EC INDUSTRIAL PRODUCTION GROWTH,HALTS in,January,0,8700
EC INDUSTRIAL PRODUCTION GROWTH,HALTS IN,JANUARY Industrial production in European Community,0,8701
EC INDUSTRIAL PRODUCTION GROWTH,HALTS IN,JANUARY Industrial production,0,8702
January,showed,growth,0,8703
Japan,resolve,row,4,8704
TRADE ROW British corporate affairs minister Michael Howard,told,Japan,4,8705
Japan,resolve row over,U,4,8706
BRITAIN,WARNS,JAPAN,4,8707
TRADE ROW British affairs minister Michael Howard,told,Japan,4,8708
TRADE ROW corporate affairs minister Michael Howard,told,Japan,4,8709
TRADE ROW affairs minister Michael Howard,told,Japan,4,8710
BRITAIN,is at,JAPAN,4,8711
AFRICAN GOLD HOLDINGS,RISE IN,MARCH South African gold holdings,0,8712
GOLD HOLDINGS,RISE IN,MARCH South African gold holdings,0,8713
GOLD HOLDINGS RISE,rose,172,0,8714
SOUTH GOLD HOLDINGS RISE,rose,172,0,8715
AFRICAN GOLD HOLDINGS RISE,rose,172,0,8716
SOUTH GOLD HOLDINGS,RISE IN,MARCH South African gold holdings,0,8717
SOUTH AFRICAN GOLD HOLDINGS RISE,rose,172,0,8718
SOUTH AFRICAN GOLD HOLDINGS,RISE IN,MARCH South African gold holdings,0,8719
AFRICAN GOLD HOLDINGS,RISE IN,MARCH South Africa gold holdings,0,8720
SOUTH GOLD HOLDINGS,RISE IN,MARCH South Africa gold holdings,0,8721
GOLD HOLDINGS RISE,rose,172,0,8722
SOUTH AFRICAN GOLD HOLDINGS,RISE IN,MARCH South Africa gold holdings,0,8723
SOUTH GOLD HOLDINGS RISE,rose,172,0,8724
AFRICAN GOLD HOLDINGS RISE,rose,172,0,8725
SOUTH AFRICAN GOLD HOLDINGS RISE,rose,172,0,8726
GOLD HOLDINGS,RISE IN,MARCH South Africa gold holdings,0,8727
VOLCKER,SAYS,RATE ADJUSTMENT,7,8728
VOLCKER,SAYS,EXCHANGE RATE ADJUSTMENT,7,8729
ADJUSTMENT,NARROW,ENOUGH,7,8730
ADJUSTMENT,NARROW,U,7,8731
VOLCKER,SAYS,U,7,8732
VOLCKER,SAYS,REDUCING U,7,8733
VOLCKER,SAYS,STIMULUS ABROAD NEEDED FOR ADJUSTMENTS,7,8734
VOLCKER,SAYS,STIMULUS ABROAD NEEDED FOR ADJUSTMENTS,7,8735
VOLCKER,SAYS,MORE STIMULUS ABROAD NEEDED FOR ADJUSTMENTS IN TRADE BALANCES,7,8736
VOLCKER,SAYS,MORE STIMULUS ABROAD NEEDED FOR ADJUSTMENTS IN TRADE BALANCES,7,8737
STIMULUS,NEEDED FOR,ADJUSTMENTS,7,8738
STIMULUS,NEEDED FOR,ADJUSTMENTS,7,8739
ADJUSTMENTS,is IN,TRADE BALANCES,7,8740
ADJUSTMENTS,is IN,TRADE BALANCES,7,8741
VOLCKER,SAYS,STIMULUS NEEDED FOR ADJUSTMENTS IN TRADE BALANCES,7,8742
VOLCKER,SAYS,STIMULUS NEEDED FOR ADJUSTMENTS IN TRADE BALANCES,7,8743
VOLCKER,SAYS,STIMULUS NEEDED FOR ADJUSTMENTS,7,8744
VOLCKER,SAYS,STIMULUS NEEDED FOR ADJUSTMENTS,7,8745
VOLCKER,SAYS,MORE STIMULUS ABROAD NEEDED FOR ADJUSTMENTS,7,8746
VOLCKER,SAYS,MORE STIMULUS ABROAD NEEDED FOR ADJUSTMENTS,7,8747
VOLCKER,SAYS,STIMULUS NEEDED,7,8748
VOLCKER,SAYS,MORE STIMULUS NEEDED,7,8749
VOLCKER,SAYS,STIMULUS ABROAD NEEDED,7,8750
VOLCKER,SAYS,STIMULUS NEEDED,7,8751
VOLCKER,SAYS,MORE STIMULUS NEEDED,7,8752
VOLCKER,SAYS,STIMULUS ABROAD NEEDED,7,8753
MORE STIMULUS,NEEDED FOR,ADJUSTMENTS,7,8754
MORE STIMULUS,NEEDED FOR,ADJUSTMENTS,7,8755
VOLCKER,SAYS,STIMULUS ABROAD NEEDED FOR ADJUSTMENTS IN TRADE BALANCES,7,8756
VOLCKER,SAYS,STIMULUS ABROAD NEEDED FOR ADJUSTMENTS IN TRADE BALANCES,7,8757
VOLCKER,SAYS,MORE STIMULUS NEEDED FOR ADJUSTMENTS IN TRADE BALANCES,7,8758
VOLCKER,SAYS,MORE STIMULUS NEEDED FOR ADJUSTMENTS IN TRADE BALANCES,7,8759
VOLCKER,SAYS,MORE STIMULUS ABROAD NEEDED,7,8760
STIMULUS,NEEDED FOR,ADJUSTMENTS IN TRADE BALANCES,7,8761
VOLCKER,SAYS,MORE STIMULUS ABROAD NEEDED,7,8762
STIMULUS,NEEDED FOR,ADJUSTMENTS IN TRADE BALANCES,7,8763
VOLCKER,SAYS,MORE STIMULUS NEEDED FOR ADJUSTMENTS,7,8764
MORE STIMULUS,NEEDED FOR,ADJUSTMENTS IN TRADE BALANCES,7,8765
VOLCKER,SAYS,MORE STIMULUS NEEDED FOR ADJUSTMENTS,7,8766
MORE STIMULUS,NEEDED FOR,ADJUSTMENTS IN TRADE BALANCES,7,8767
STIMULUS,NEEDED,ADJUSTMENTS,7,8768
STIMULUS,NEEDED,TRADE,7,8769
RUDING,Shifts Dutch Finance Miniister H AGAINST,FURTHER DOLLAR FALL,7,8770
reducing imbalances,is in,trade,7,8771
RUDING,Shifts Dutch Finance Miniister H in,economic policy,7,8772
Dutch Finance Miniister H,are key to,imbalances in trade,7,8773
TRADE CURBS,Shifts Dutch Finance Miniister H AGAINST,FURTHER DOLLAR FALL,7,8774
TRADE CURBS,Shifts Dutch Finance Miniister H AGAINST,DOLLAR FALL,7,8775
TRADE CURBS,Shifts Dutch Finance Miniister H in,domestic policy,7,8776
RUDING,Shifts Dutch Finance Miniister H in,domestic policy,7,8777
RUDING,Shifts Dutch Finance Miniister H in,domestic economic policy,7,8778
RUDING,Shifts Dutch Finance Miniister H AGAINST,DOLLAR FALL,7,8779
TRADE CURBS,Shifts,Dutch Finance Miniister H,7,8780
TRADE CURBS,Shifts Dutch Finance Miniister H in,domestic economic policy,7,8781
Dutch Finance Miniister H,are key to,reducing imbalances,7,8782
RUDING,Shifts,Dutch Finance Miniister H,7,8783
RUDING,Shifts Dutch Finance Miniister H in,policy,7,8784
Dutch Finance Miniister H,are,key,7,8785
Dutch Finance Miniister H,are key to,reducing imbalances in trade,7,8786
TRADE CURBS,Shifts Dutch Finance Miniister H in,economic policy,7,8787
TRADE CURBS,Shifts Dutch Finance Miniister H in,policy,7,8788
Dutch Finance Miniister H,are key to,imbalances,7,8789
VOLCKER,URGES,NATIONS,7,8790
INDUSTRIAL NATIONS,KEEP,TRADE MARKETS,7,8791
VOLCKER,URGES,INDUSTRIAL NATIONS,7,8792
OPEN,URGES,NATIONS,7,8793
NATIONS,KEEP,TRADE MARKETS,7,8794
OPEN,URGES,INDUSTRIAL NATIONS,7,8795
NATIONS,KEEP,TRADE,7,8796
NATIONS,KEEP,MARKETS,7,8797
VOLCKER,WARNS,AGAINST SIZEABLE DLR DECLINE Federal Reserve Board Chairman Paul Volcker said,7,8798
large drop,is in,value of dollar,7,8799
VOLCKER,WARNS,SIZEABLE DLR DECLINE Federal Reserve Board Chairman Paul Volcker said,7,8800
VOLCKER,URGES,AID,7,8801
VOLCKER,URGES,QUICK AID,7,8802
VOLCKER,URGES AID,DEBTOR NATIONS Federal Reserve Board Chairman Paul Volcker said,7,8803
VOLCKER,URGES AID,TO DEBTOR NATIONS Federal Reserve Board Chairman Paul Volcker said,7,8804
MONEY SUPPLY POLICY Bundesbank council member Lothar Mueller,said,bank,7,8805
said,SET,CUSTOMER,0,8806
said,SET,REPURCHASES,0,8807
said,SET,temporary,0,8808
said,SET,government,0,8809
VOLCKER,PUSHES SPENDING CUTS,OVER TRADE BILL Federal Reserve Board Chairman Paul Volcker said,7,8810
VOLCKER,PUSHES SPENDING CUTS,TRADE BILL Federal Reserve Board Chairman Paul Volcker said,7,8811
VOLCKER,PUSHES,SPENDING CUTS,7,8812
TERM CAPITAL INFLOW,SLUMPS IN,FEBRUARY,0,8813
LONG TERM CAPITAL INFLOW,SLUMPS IN,FEBRUARY,0,8814
inflow,slumped to,606 mln marks,0,8815
inflow,slumped in,February,0,8816
GERMAN LONG TERM CAPITAL INFLOW,SLUMPS IN,FEBRUARY,0,8817
GERMAN TERM CAPITAL INFLOW,SLUMPS IN,FEBRUARY,0,8818
JAPAN CUTS CHIP SUPPLY,cut back,semiconductor production,4,8819
JAPAN CUTS CHIP SUPPLY,cut back semiconductor production to,forstall,4,8820
300 mln dlrs,is in,U,4,8821
JAPAN CUTS CHIP SUPPLY,cut back,300 mln dlrs in U,4,8822
JAPAN CUTS CHIP SUPPLY,cut back,300 mln dlrs,4,8823
semiconductor,is,production,4,8824
MONEY MARKET DEBT,RISES from,Dutch Central Bank,0,8825
MONEY MARKET DEBT,RISES to,banks,0,8826
MONEY MARKET DEBT,RISES to,commercial banks,0,8827
DUTCH MONEY MARKET DEBT,RISES IN,WEEK Loans,0,8828
DUTCH MONEY MARKET DEBT,RISES to,commercial banks,0,8829
DUTCH MONEY MARKET DEBT,RISES from,Dutch Central Bank,0,8830
MONEY MARKET DEBT,RISES IN,WEEK Loans,0,8831
DUTCH MONEY MARKET DEBT,RISES to,banks,0,8832
MONEY,is,DUTCH,0,8833
Association,has,co-chairman,7,8834
VOLCKER,SAYS,FED POLICY RESPONSIBLE,7,8835
FED POLICY RESPONSIBLE,SAYS,FED POLICY,7,8836
VOLCKER,SAYS,FED POLICY NOT RESPONSIBLE,7,8837
VOLCKER,SAYS,FED POLICY RESPONSIBLE FOR PRIME RATE RISE VOLCKER,7,8838
FED POLICY RESPONSIBLE,SAYS,FED POLICY NOT RESPONSIBLE FOR PRIME RATE RISE,7,8839
FED POLICY,SAYS,FED POLICY NOT RESPONSIBLE,7,8840
FED POLICY,SAYS,FED POLICY NOT RESPONSIBLE FOR PRIME RATE RISE,7,8841
FED POLICY,SAYS,FED POLICY RESPONSIBLE,7,8842
FED POLICY,SAYS,FED POLICY RESPONSIBLE FOR PRIME RATE RISE,7,8843
VOLCKER,SAYS,FED POLICY NOT RESPONSIBLE FOR PRIME RATE RISE VOLCKER,7,8844
FED POLICY RESPONSIBLE,SAYS,FED POLICY RESPONSIBLE FOR PRIME RATE RISE,7,8845
VOLCKER,SAYS,FED POLICY,7,8846
FED POLICY RESPONSIBLE,SAYS,FED POLICY NOT RESPONSIBLE,7,8847
RISE,SAYS,RESPONSIBLE,7,8848
GM,has established,interest rate support incentive program,3,8849
INTEREST RATE INCENTIVES General Motors Corp,said,its Pontiac Division,3,8850
Corp,said,effective,3,8851
Corp,said,current,3,8852
Corp,said,interest,3,8853
ON APRIL 6 Treasury balances,rose to,4,0,8854
TREASURY BALANCES,ROSE at,Federal Reserve,0,8855
ON APRIL 6 Treasury balances,rose on,April 6,0,8856
TREASURY BALANCES,ROSE,ON APRIL 6 Treasury balances,0,8857
TREASURY,is at,BALANCES,0,8858
DESJARDINS GROUP,LOWERS,La Confederation des Caisses Populaires,3,8859
DESJARDINS GROUP,LOWERS,Quebec credit union group,3,8860
DESJARDINS GROUP,LOWERS,VISA INTEREST RATE,3,8861
group,said,unpaid,3,8862
CANADIANS,URGE EXEMPTION FROM,U,4,8863
CANADIANS,URGE,EXEMPTION,4,8864
POEHL,WARNS,would risky,7,8865
POEHL WARNS,would damage,prospects for sustained German growth,7,8866
POEHL WARNS,would damage,prospects for German growth,7,8867
POEHL WARNS,would damage,prospects for West German economic growth,7,8868
FURTHER DOLLAR FALL Bundesbank President Karl Otto Poehl,said,weaker dollar,7,8869
AGAINST FURTHER DOLLAR FALL Bundesbank President Karl Otto Poehl said,be,risky,7,8870
AGAINST DOLLAR FALL Bundesbank President Karl Otto Poehl said,be,risky,7,8871
POEHL WARNS,would damage,prospects for West German growth,7,8872
POEHL WARNS,would damage,prospects for economic growth,7,8873
POEHL WARNS,would damage,prospects for sustained West German growth,7,8874
POEHL WARNS,would damage,prospects for German economic growth,7,8875
DOLLAR FALL Bundesbank President Karl Otto Poehl,said,dollar,7,8876
POEHL WARNS,would damage,prospects,7,8877
FURTHER DOLLAR FALL Bundesbank President Karl Otto Poehl said,be,risky,7,8878
FURTHER DOLLAR FALL Bundesbank President Karl Otto Poehl,said,dollar,7,8879
DOLLAR FALL Bundesbank President Karl Otto Poehl said,be,risky,7,8880
POEHL WARNS,would damage,prospects for growth,7,8881
POEHL,WARNS,would risky,7,8882
DOLLAR FALL Bundesbank President Karl Otto Poehl,said,weaker dollar,7,8883
POEHL WARNS,would damage,prospects for sustained growth,7,8884
EXPORT,DRIVE,Spain,4,8885
105 billion peseta plan,aimed at,Apolonio Ruiz Ligero,4,8886
EXPORT,DRIVE,peseta,4,8887
EXPORT,DRIVE,plan,4,8888
BALDRIGE CONCERNED ABOUT KOREAN TAIWAN DEFICITS Secretary Malcolm Baldrige,expressed,concern,4,8889
BALDRIGE CONCERNED ABOUT KOREAN TAIWAN DEFICITS Secretary Malcolm Baldrige,expressed,concern about U,4,8890
BALDRIGE CONCERNED ABOUT KOREAN TAIWAN DEFICITS Secretary Malcolm Baldrige,expressed,concern about continuing U,4,8891
ADD TEMPORARY RESERVES Federal Reserve,is,expected,0,8892
ADD TEMPORARY RESERVES Federal Reserve,is,TO expected,0,8893
FED,EXPECTED,expected,0,8894
FED,EXPECTED,TO expected,0,8895
ADD TEMPORARY RESERVES Federal Reserve,enter,U,0,8896
Reserve,is,U,0,8897
cost,is in,West Germany,0,8898
GERMAN INSTITUTE SEES,be,will about,0,8899
INSTITUTE SEES,be,will likely about,0,8900
GERMAN INSTITUTE SEES,be,will likely about,0,8901
INSTITUTE SEES,be,will about,0,8902
INSTITUTE,is,GERMAN,0,8903
Commission spokesman,said as,its official in charge,4,8904
Commission spokesman,said as,its official in charge of trade negotiations,4,8905
its top official,is in,charge of multilateral trade negotiations,4,8906
Commission spokesman,said as,its top official in charge of multilateral trade negotiations,4,8907
Commission spokesman,said as,its official,4,8908
Commission spokesman,said as,its top official in charge,4,8909
Commission spokesman,said as,its official in charge of multilateral trade negotiations,4,8910
Commission spokesman,said as,its top official,4,8911
Commission spokesman,said as,its top official in charge of trade negotiations,4,8912
EC,APPOINTS TRADE European Community Commission at_time,today,4,8913
TURKEY,SEES,1,7,8914
GATT COUNCIL,DEFERS,DECISION,4,8915
dispute panel,examine,U,4,8916
GATT SETS UP DISPUTE PANEL,set up,dispute panel,4,8917
ruling GATT Council,set up,formal dispute panel,4,8918
GATT SETS UP DISPUTE PANEL,set up,formal dispute panel,4,8919
ruling GATT Council,set up,dispute panel,4,8920
formal dispute panel,examine,U,4,8921
INFLATION,RISES,2,0,8922
COLOMBIAN INFLATION,RISES,2,0,8923
INFLATION,is,COLOMBIAN,0,8924
DEALERS,SAY,U,7,8925
DEALERS,SAY,U,7,8926
PRESSURE,is,MORE,4,8927
ASIA,TAKE,U,4,8928
FOREIGN RESERVES UP,rose by,700 mln rand,0,8929
AFRICAN FOREIGN RESERVES UP,rose by,700 mln rand,0,8930
SOUTH AFRICAN RESERVES UP,rose in,February,0,8931
SOUTH AFRICAN RESERVES UP,rose to,6,0,8932
AFRICAN FOREIGN RESERVES UP,rose to,6,0,8933
AFRICAN RESERVES UP,rose in,February,0,8934
RESERVES UP,rose to,6,0,8935
FOREIGN RESERVES UP,rose to,6,0,8936
AFRICAN RESERVES UP,rose by,700 mln rand,0,8937
FOREIGN RESERVES UP,rose in,February,0,8938
SOUTH RESERVES UP,rose in,February,0,8939
SOUTH AFRICAN FOREIGN RESERVES UP,rose to,6,0,8940
RESERVES UP,rose by,700 mln rand,0,8941
SOUTH AFRICAN RESERVES UP,rose by,700 mln rand,0,8942
AFRICAN FOREIGN RESERVES UP,rose in,February,0,8943
RESERVES UP,rose in,February,0,8944
AFRICAN RESERVES UP,rose to,6,0,8945
SOUTH RESERVES UP,rose to,6,0,8946
SOUTH AFRICAN FOREIGN RESERVES UP,rose in,February,0,8947
SOUTH AFRICAN FOREIGN RESERVES UP,is IN,SHARPLY FEB South Africa 's total gold,0,8948
SOUTH FOREIGN RESERVES UP,rose by,700 mln rand,0,8949
SOUTH FOREIGN RESERVES UP,rose in,February,0,8950
SOUTH AFRICAN FOREIGN RESERVES UP,rose by,700 mln rand,0,8951
SOUTH FOREIGN RESERVES UP,rose to,6,0,8952
SOUTH RESERVES UP,rose by,700 mln rand,0,8953
SWISS ECONOMY,is in,condition,7,8954
ECONOMY,is in,excellent condition,7,8955
SWISS ECONOMY,faces,future,7,8956
ECONOMY,faces,satisfactory future,7,8957
SWISS ECONOMY,is in,excellent condition,7,8958
SWISS ECONOMY,faces,satisfactory future,7,8959
OECD SAYS Switzerland,has,economy,7,8960
SWISS ECONOMY,is IN,EXCELLENT CONDITION,7,8961
ECONOMY,faces,future,7,8962
ECONOMY,is in,condition,7,8963
ECONOMY,is,SWISS,7,8964
BRITISH AIDE,CRITICIZES,U,4,8965
AIDE,CRITICIZES,U,4,8966
AIDE,is,BRITISH,4,8967
AIDE,CRITICIZES,U,4,8968
YEUTTER,SEEKS,STRONGER TAIWAN,4,8969
YEUTTER,SEEKS,TAIWAN,4,8970
YEUTTER,SEEKS,S,4,8971
TAIWAN,SEEKS,S,4,8972
YEUTTER,PLANS,TRADE TRIP,4,8973
TRADE TRIP,CHINA,SUMMER U,4,8974
he,said expects,economy,7,8975
he,said expects,Canadian economy,7,8976
near flat growth,is in,final quarter of 1986,7,8977
HOUSE TRADE BILL DRAFTING,POSTPONED,House Ways trade subcommittee,4,8978
House Ways trade subcommittee,postponed,its opening session,4,8979
South Africa,has,total gold,0,8980
central bank,has issued,7,0,8981
SOUTH KOREAN MONEY SUPPLY RISES,rose,0,0,8982
SOUTH MONEY SUPPLY,RISES IN,FEBRUARY South Korea 's M 2 money supply,0,8983
KOREAN MONEY SUPPLY RISES,rose,0,0,8984
SOUTH MONEY SUPPLY RISES,rose,0,0,8985
MONEY SUPPLY,RISES IN,FEBRUARY South Korea 's M 2 money supply,0,8986
KOREAN MONEY SUPPLY,RISES IN,FEBRUARY South Korea 's M 2 money supply,0,8987
SOUTH KOREAN MONEY SUPPLY,RISES IN,FEBRUARY South Korea 's M 2 money supply,0,8988
MONEY SUPPLY RISES,rose,0,0,8989
Pakistan,has,foreign exchange reserves,0,8990
EXCHANGE,fell,RESERVES,0,8991
EXCHANGE,fell,FALL,0,8992
EXCHANGE,fell,foreign,0,8993
EXCHANGE,fell,exchange,0,8994
BELGOLUX TRADE,MOVES IN,1986,0,8995
Belgo Luxembourg Economic Union,moved into,narrow trade surplus,0,8996
Belgo Luxembourg Economic Union,moved into,trade surplus,0,8997
Belgo Luxembourg Economic Union,moved into,narrow trade surplus of 4,0,8998
Belgo Luxembourg Economic Union,moved into,trade surplus of 4,0,8999
BELGOLUX TRADE,MOVES INTO,SURPLUS,0,9000
BLEU,moved,narrow,0,9001
BLEU,moved,trade,0,9002
Spain,said,excess,0,9003
TAIWAN EXCHANGE RESERVES HIGH Taiwan 's foreign exchange reserves,hit,high,0,9004
TAIWAN EXCHANGE RESERVES Taiwan 's exchange reserves,hit,new high,0,9005
TAIWAN EXCHANGE RESERVES HIGH Taiwan 's exchange reserves,hit,high,0,9006
TAIWAN FOREIGN EXCHANGE RESERVES NEW Taiwan 's foreign exchange reserves,hit,new high,0,9007
TAIWAN FOREIGN EXCHANGE RESERVES NEW HIGH Taiwan 's foreign exchange reserves,hit,new high,0,9008
TAIWAN FOREIGN EXCHANGE RESERVES HIGH Taiwan 's exchange reserves,hit,new high,0,9009
TAIWAN EXCHANGE RESERVES NEW Taiwan 's exchange reserves,hit,new high,0,9010
TAIWAN EXCHANGE RESERVES NEW HIGH Taiwan 's foreign exchange reserves,hit,high,0,9011
TAIWAN FOREIGN EXCHANGE RESERVES NEW Taiwan 's exchange reserves,hit,high,0,9012
TAIWAN EXCHANGE RESERVES Taiwan 's foreign exchange reserves,hit,high,0,9013
TAIWAN FOREIGN EXCHANGE RESERVES HIGH Taiwan 's foreign exchange reserves,hit,new high,0,9014
TAIWAN FOREIGN EXCHANGE RESERVES Taiwan 's exchange reserves,hit,high,0,9015
TAIWAN FOREIGN EXCHANGE RESERVES Taiwan 's exchange reserves,hit,new high,0,9016
TAIWAN EXCHANGE RESERVES NEW Taiwan 's exchange reserves,hit,high,0,9017
TAIWAN EXCHANGE RESERVES HIGH Taiwan 's exchange reserves,hit,new high,0,9018
TAIWAN FOREIGN EXCHANGE RESERVES NEW Taiwan 's foreign exchange reserves,hit,high,0,9019
TAIWAN FOREIGN EXCHANGE RESERVES NEW Taiwan 's exchange reserves,hit,new high,0,9020
TAIWAN FOREIGN EXCHANGE RESERVES NEW HIGH Taiwan 's exchange reserves,hit,new high,0,9021
TAIWAN EXCHANGE RESERVES HIGH Taiwan 's foreign exchange reserves,hit,new high,0,9022
TAIWAN EXCHANGE RESERVES NEW Taiwan 's foreign exchange reserves,hit,new high,0,9023
TAIWAN EXCHANGE RESERVES NEW HIGH Taiwan 's exchange reserves,hit,high,0,9024
TAIWAN FOREIGN EXCHANGE RESERVES HIGH Taiwan 's exchange reserves,hit,high,0,9025
TAIWAN FOREIGN EXCHANGE RESERVES NEW HIGH Taiwan 's foreign exchange reserves,hit,high,0,9026
TAIWAN EXCHANGE RESERVES NEW HIGH Taiwan 's foreign exchange reserves,hit,new high,0,9027
TAIWAN EXCHANGE RESERVES NEW HIGH Taiwan 's exchange reserves,hit,new high,0,9028
TAIWAN EXCHANGE RESERVES NEW Taiwan 's foreign exchange reserves,hit,high,0,9029
TAIWAN EXCHANGE RESERVES Taiwan 's exchange reserves,hit,high,0,9030
TAIWAN FOREIGN EXCHANGE RESERVES NEW HIGH Taiwan 's exchange reserves,hit,high,0,9031
TAIWAN FOREIGN EXCHANGE RESERVES Taiwan 's foreign exchange reserves,hit,high,0,9032
TAIWAN FOREIGN EXCHANGE RESERVES Taiwan 's foreign exchange reserves,hit,new high,0,9033
TAIWAN EXCHANGE RESERVES Taiwan 's foreign exchange reserves,hit,new high,0,9034
TAIWAN FOREIGN EXCHANGE RESERVES HIGH Taiwan 's foreign exchange reserves,hit,high,0,9035
BRIGHT outlook,is,relatively bright,7,9036
outlook,is relatively bright,gross product expected,7,9037
outlook,is bright,gross national product expected,7,9038
outlook,is relatively bright,national product expected,7,9039
GERMAN ECONOMIC OUTLOOK SEEN,is bright,product expected,7,9040
GERMAN ECONOMIC OUTLOOK SEEN,is relatively bright,with gross product expected,7,9041
product,expand at_time,year,7,9042
national product,expand at_time,year,7,9043
gross national product,expand at_time,year,7,9044
outlook,is relatively bright,gross national product expected,7,9045
gross national product,expected,expand year,7,9046
outlook,is bright,with gross national product expected,7,9047
gross national product,expected,to expand year,7,9048
outlook,is relatively bright,with national product expected,7,9049
outlook,is relatively bright,with gross national product expected,7,9050
BRIGHT outlook,is bright,gross national product expected,7,9051
national product,expected,to expand by three pct year,7,9052
outlook,is relatively bright,with gross product expected,7,9053
gross product,expected,expand year,7,9054
BRIGHT outlook,is relatively bright,with national product expected,7,9055
gross national product,expected,expand by three pct year,7,9056
GERMAN ECONOMIC OUTLOOK SEEN,is bright,with gross product expected,7,9057
gross national product,expected,to expand by three pct year,7,9058
product,expected,expand by three pct year,7,9059
product,expected,expand year,7,9060
GERMAN ECONOMIC OUTLOOK SEEN,is relatively bright,gross product expected,7,9061
outlook,is relatively bright,product expected,7,9062
